raceId,driverId,lap,position,time,milliseconds
1072,842,13,7,2:59.573,179573
1072,842,14,7,19:56.151,1196151
1072,842,15,6,3:27.223,207223
1072,842,16,6,21:46.156,1306156
1072,842,17,6,2:25.672,145672
1072,842,18,6,1:35.689,95689
1072,842,19,6,1:34.498,94498
1072,842,20,6,1:34.262,94262
1072,842,21,6,1:34.087,94087
1072,842,22,6,1:34.132,94132
1072,842,23,6,1:48.505,108505
1072,842,24,6,1:50.008,110008
1072,842,25,6,1:34.188,94188
1072,842,26,6,1:33.957,93957
1072,842,27,6,1:43.051,103051
1072,842,28,6,1:38.034,98034
1072,842,29,6,1:54.524,114524
1072,842,30,6,2:07.164,127164
1072,842,31,6,2:07.307,127307
1072,842,32,6,2:05.168,125168
1072,842,33,6,1:34.340,94340
1072,842,34,6,1:33.488,93488
1072,842,35,6,1:41.734,101734
1072,842,36,6,1:36.762,96762
1072,842,37,6,1:32.881,92881
1072,842,38,6,1:33.204,93204
1072,842,39,6,1:32.765,92765
1072,842,40,6,1:32.820,92820
1072,842,41,6,1:32.822,92822
1072,842,42,6,1:32.549,92549
1072,842,43,6,1:32.858,92858
1072,842,44,6,1:32.467,92467
1072,842,45,6,1:32.383,92383
1072,842,46,6,1:32.297,92297
1072,842,47,6,1:32.423,92423
1072,842,48,6,1:32.511,92511
1072,842,49,6,1:32.982,92982
1072,842,50,6,1:33.008,93008
1072,817,1,9,1:42.224,102224
1072,817,2,9,1:37.187,97187
1072,817,3,9,1:35.879,95879
1072,817,4,9,1:35.324,95324
1072,817,5,9,1:35.382,95382
1072,817,6,9,1:34.918,94918
1072,817,7,9,1:35.553,95553
1072,817,8,8,1:35.081,95081
1072,817,9,8,1:34.915,94915
1072,817,10,8,2:04.764,124764
1072,817,11,5,2:39.350,159350
1072,817,12,5,2:48.915,168915
1072,817,13,5,2:59.302,179302
1072,817,14,5,19:53.150,1193150
1072,817,15,4,3:30.743,210743
1072,817,16,4,21:42.823,1302823
1072,817,17,4,2:30.837,150837
1072,817,18,4,1:34.564,94564
1072,817,19,4,1:33.987,93987
1072,817,20,4,1:33.589,93589
1072,817,21,4,1:33.964,93964
1072,817,22,4,1:33.505,93505
1072,817,23,4,1:45.604,105604
1072,817,24,4,1:53.522,113522
1072,817,25,4,1:33.484,93484
1072,817,26,4,1:33.496,93496
1072,817,27,4,1:40.828,100828
1072,817,28,4,1:37.306,97306
1072,817,29,4,1:52.454,112454
1072,817,30,4,2:07.251,127251
1072,817,31,4,2:06.995,126995
1072,817,32,4,2:06.925,126925
1072,817,33,4,1:33.471,93471
1072,817,34,4,1:33.443,93443
1072,817,35,4,1:39.221,99221
1072,817,36,4,1:37.947,97947
1072,817,37,4,1:33.337,93337
1072,817,38,4,1:34.017,94017
1072,817,39,4,1:34.680,94680
1072,817,40,5,1:34.573,94573
1072,817,41,5,1:33.247,93247
1072,817,42,5,1:33.124,93124
1072,817,43,5,1:32.716,92716
1072,817,44,5,1:32.978,92978
1072,817,45,5,1:32.957,92957
1072,817,46,5,1:32.788,92788
1072,817,47,5,1:32.777,92777
1072,817,48,5,1:32.892,92892
1072,817,49,5,1:33.100,93100
1072,817,50,5,1:34.150,94150
1072,841,1,10,1:43.867,103867
1072,841,2,11,1:37.348,97348
1072,841,3,11,1:35.939,95939
1072,841,4,11,1:35.637,95637
1072,841,5,11,1:35.444,95444
1072,841,6,11,1:35.811,95811
1072,841,7,10,1:36.069,96069
1072,841,8,10,1:35.474,95474
1072,841,9,10,1:35.673,95673
1072,841,10,11,2:07.135,127135
1072,841,11,10,2:41.962,161962
1072,841,12,10,2:45.622,165622
1072,841,13,10,3:02.130,182130
1072,841,14,10,19:57.442,1197442
1072,841,15,8,3:25.815,205815
1072,841,16,8,21:44.901,1304901
1072,841,17,7,2:22.680,142680
1072,841,18,7,1:35.474,95474
1072,841,19,7,1:34.910,94910
1072,841,20,7,1:34.262,94262
1072,841,21,7,1:34.316,94316
1072,841,22,7,1:34.316,94316
1072,841,23,7,1:49.974,109974
1072,841,24,7,1:49.615,109615
1072,841,25,7,1:33.648,93648
1072,841,26,7,1:34.260,94260
1072,841,27,7,1:45.850,105850
1072,841,28,7,1:37.857,97857
1072,841,29,7,1:56.632,116632
1072,841,30,7,2:06.539,126539
1072,841,31,7,2:07.199,127199
1072,841,32,7,2:05.121,125121
1072,841,33,7,1:33.769,93769
1072,841,34,7,1:33.357,93357
1072,841,35,7,1:44.409,104409
1072,841,36,7,1:35.920,95920
1072,841,37,7,1:32.865,92865
1072,841,38,8,1:34.255,94255
1072,841,39,9,1:34.318,94318
1072,841,40,9,1:33.375,93375
1072,841,41,9,1:33.137,93137
1072,841,42,9,1:33.133,93133
1072,841,43,9,1:33.231,93231
1072,841,44,9,1:33.312,93312
1072,841,45,9,1:33.348,93348
1072,841,46,9,1:33.269,93269
1072,841,47,9,1:33.347,93347
1072,841,48,9,1:32.885,92885
1072,841,49,9,1:33.167,93167
1072,841,50,9,1:33.604,93604
1072,4,1,11,1:43.891,103891
1072,4,2,10,1:36.375,96375
1072,4,3,10,1:36.275,96275
1072,4,4,10,1:35.464,95464
1072,4,5,10,1:35.748,95748
1072,4,6,10,1:35.849,95849
1072,4,7,11,1:36.974,96974
1072,4,8,12,1:37.134,97134
1072,4,9,12,1:35.601,95601
1072,4,10,13,2:10.761,130761
1072,4,11,15,2:46.293,166293
1072,4,12,15,2:43.853,163853
1072,4,13,15,3:08.223,188223
1072,4,14,15,20:01.043,1201043
1072,4,15,13,3:25.227,205227
1072,4,16,13,21:44.158,1304158
1072,4,17,14,2:09.426,129426
1072,4,18,14,1:37.425,97425
1072,4,19,14,1:35.602,95602
1072,4,20,14,1:35.325,95325
1072,4,21,14,1:35.306,95306
1072,4,22,14,1:34.145,94145
1072,4,23,13,1:57.640,117640
1072,4,24,13,1:47.176,107176
1072,4,25,15,1:47.635,107635
1072,4,26,14,1:35.879,95879
1072,4,27,14,1:52.289,112289
1072,4,28,14,1:34.184,94184
1072,4,29,14,2:06.437,126437
1072,4,30,14,2:06.321,126321
1072,4,31,14,2:07.020,127020
1072,4,32,14,1:49.941,109941
1072,4,33,14,1:33.813,93813
1072,4,34,13,1:33.954,93954
1072,4,35,13,1:49.736,109736
1072,4,36,13,1:33.673,93673
1072,4,37,13,1:33.770,93770
1072,4,38,13,1:33.652,93652
1072,4,39,13,1:34.054,94054
1072,4,40,13,1:33.693,93693
1072,4,41,13,1:34.246,94246
1072,4,42,13,1:34.117,94117
1072,4,43,13,1:34.417,94417
1072,4,44,13,1:37.519,97519
1072,4,45,13,1:52.878,112878
1072,4,46,13,1:31.633,91633
1072,4,47,13,1:33.400,93400
1072,4,48,13,1:35.982,95982
1072,4,49,14,1:33.542,93542
1072,852,1,12,1:44.425,104425
1072,852,2,12,1:37.397,97397
1072,852,3,12,1:36.504,96504
1072,852,4,13,1:37.094,97094
1072,852,5,13,1:35.827,95827
1072,852,6,13,1:35.405,95405
1072,852,7,13,1:35.847,95847
1072,852,8,13,1:35.720,95720
1072,852,9,13,1:35.805,95805
1072,852,10,12,2:08.549,128549
1072,852,11,11,2:39.700,159700
1072,852,12,11,2:45.032,165032
1072,852,13,11,3:02.949,182949
1072,852,14,11,19:57.906,1197906
1072,852,15,12,3:36.141,216141
1072,852,16,12,21:45.885,1305885
1072,852,17,9,2:09.430,129430
1072,852,18,9,1:36.474,96474
1072,852,19,9,1:35.041,95041
1072,852,20,9,1:34.744,94744
1072,852,21,9,1:34.592,94592
1072,852,22,9,1:33.928,93928
1072,852,23,16,2:46.858,166858
1072,852,24,16,2:01.649,121649
1072,852,25,16,1:34.173,94173
1072,852,26,16,1:40.268,100268
1072,852,27,16,1:44.139,104139
1072,852,28,16,1:47.750,107750
1072,852,29,16,2:06.496,126496
1072,852,30,16,2:07.974,127974
1072,852,31,16,2:05.914,125914
1072,852,32,16,1:37.981,97981
1072,852,33,16,1:33.208,93208
1072,852,34,16,1:33.095,93095
1072,852,35,16,1:44.602,104602
1072,852,36,16,1:32.542,92542
1072,852,37,16,1:32.869,92869
1072,852,38,16,1:32.814,92814
1072,852,39,16,1:32.964,92964
1072,852,40,16,1:32.955,92955
1072,852,41,15,1:32.843,92843
1072,852,42,15,1:32.633,92633
1072,852,43,15,1:32.930,92930
1072,852,44,15,1:32.506,92506
1072,852,45,14,1:33.021,93021
1072,852,46,14,1:32.676,92676
1072,852,47,14,1:32.593,92593
1072,852,48,14,1:33.621,93621
1072,852,49,13,1:32.930,92930
1072,832,1,13,1:44.856,104856
1072,832,2,13,1:37.854,97854
1072,832,3,13,1:36.003,96003
1072,832,4,12,1:35.619,95619
1072,832,5,12,1:35.145,95145
1072,832,6,12,1:35.029,95029
1072,832,7,12,1:36.543,96543
1072,832,8,11,1:35.355,95355
1072,832,9,11,1:34.932,94932
1072,832,10,10,2:06.526,126526
1072,832,11,9,2:40.983,160983
1072,832,12,9,2:46.182,166182
1072,832,13,9,3:00.919,180919
1072,832,14,9,19:57.796,1197796
1072,832,15,9,3:28.704,208704
1072,832,16,9,21:45.516,1305516
1072,832,17,11,2:22.900,142900
1072,832,18,11,1:36.253,96253
1072,832,19,11,1:35.356,95356
1072,832,20,11,1:34.916,94916
1072,832,21,11,1:34.493,94493
1072,832,22,11,1:33.969,93969
1072,832,23,9,1:54.738,114738
1072,832,24,8,1:51.082,111082
1072,832,25,8,1:33.311,93311
1072,832,26,8,1:33.014,93014
1072,832,27,8,1:48.286,108286
1072,832,28,8,1:33.043,93043
1072,832,29,8,1:58.045,118045
1072,832,30,8,2:08.736,128736
1072,832,31,8,2:08.169,128169
1072,832,32,8,1:58.478,118478
1072,832,33,8,1:32.814,92814
1072,832,34,8,1:32.292,92292
1072,832,35,8,1:46.186,106186
1072,832,36,8,1:33.549,93549
1072,832,37,8,1:31.851,91851
1072,832,38,7,1:32.194,92194
1072,832,39,7,1:32.209,92209
1072,832,40,7,1:32.348,92348
1072,832,41,7,1:32.086,92086
1072,832,42,7,1:32.287,92287
1072,832,43,7,1:32.125,92125
1072,832,44,7,1:32.012,92012
1072,832,45,7,1:32.041,92041
1072,832,46,7,1:31.935,91935
1072,832,47,7,1:32.313,92313
1072,832,48,7,1:32.411,92411
1072,832,49,8,1:32.896,92896
1072,832,50,8,1:35.424,95424
1072,8,1,14,1:44.906,104906
1072,8,2,14,1:38.815,98815
1072,8,3,14,1:36.194,96194
1072,8,4,14,1:36.074,96074
1072,8,5,14,1:36.009,96009
1072,8,6,14,1:36.009,96009
1072,8,7,14,1:35.535,95535
1072,8,8,14,1:36.066,96066
1072,8,9,14,1:35.288,95288
1072,8,10,14,2:09.976,129976
1072,8,11,12,2:39.099,159099
1072,8,12,12,2:46.631,166631
1072,8,13,12,3:03.504,183504
1072,8,14,12,19:59.343,1199343
1072,8,15,11,3:28.633,208633
1072,8,16,11,21:45.960,1305960
1072,8,17,13,2:13.924,133924
1072,8,18,13,1:37.081,97081
1072,8,19,13,1:35.674,95674
1072,8,20,13,1:35.361,95361
1072,8,21,13,1:34.936,94936
1072,8,22,13,1:34.281,94281
1072,8,23,12,1:57.410,117410
1072,8,24,12,1:47.877,107877
1072,8,25,12,1:35.026,95026
1072,8,26,15,1:51.330,111330
1072,8,27,15,2:19.182,139182
1072,8,28,15,1:45.064,105064
1072,8,29,15,2:06.890,126890
1072,8,30,15,2:07.224,127224
1072,8,31,15,2:05.720,125720
1072,8,32,15,1:44.660,104660
1072,8,33,15,1:33.988,93988
1072,8,34,15,1:33.559,93559
1072,8,35,15,1:46.273,106273
1072,8,36,15,1:33.082,93082
1072,8,37,15,1:34.075,94075
1072,8,38,15,1:33.511,93511
1072,8,39,15,1:34.042,94042
1072,8,40,15,1:34.309,94309
1072,8,41,16,1:35.527,95527
1072,8,42,16,1:33.597,93597
1072,8,43,16,1:34.183,94183
1072,8,44,16,1:32.892,92892
1072,8,45,15,1:32.778,92778
1072,8,46,15,1:37.705,97705
1072,8,47,15,1:34.670,94670
1072,8,48,15,1:35.530,95530
1072,8,49,15,1:34.075,94075
1072,20,1,15,1:45.422,105422
1072,20,2,15,1:39.283,99283
1072,20,3,15,1:36.568,96568
1072,20,4,15,1:36.236,96236
1072,20,5,15,1:36.005,96005
1072,20,6,15,1:36.067,96067
1072,20,7,15,1:35.685,95685
1072,20,8,15,1:35.665,95665
1072,20,9,15,1:37.402,97402
1072,20,10,15,2:07.238,127238
1072,20,11,13,2:41.126,161126
1072,20,12,13,2:44.852,164852
1072,20,13,13,3:04.929,184929
1072,20,14,13,20:00.770,1200770
1072,20,15,10,3:20.719,200719
1072,20,16,10,21:45.577,1305577
1072,20,17,8,2:16.045,136045
1072,20,18,8,1:35.872,95872
1072,20,19,8,1:35.046,95046
1072,20,20,8,1:34.457,94457
1072,20,21,8,1:34.592,94592
1072,20,22,8,1:34.389,94389
1072,20,23,11,2:02.002,122002
1072,20,24,11,1:47.953,107953
1072,20,25,11,1:35.286,95286
1072,20,26,13,1:43.635,103635
1072,20,27,13,1:54.364,114364
1072,20,28,13,1:35.397,95397
1072,20,29,13,2:05.773,125773
1072,20,30,13,2:06.515,126515
1072,20,31,13,2:07.101,127101
1072,20,32,13,1:51.300,111300
1072,20,33,13,1:34.903,94903
1072,20,34,14,1:35.678,95678
1072,20,35,14,1:49.652,109652
1072,20,36,14,1:34.370,94370
1072,20,37,14,1:34.426,94426
1072,20,38,14,1:34.189,94189
1072,20,39,14,1:34.205,94205
1072,20,40,14,1:34.445,94445
1072,20,41,14,1:34.030,94030
1072,20,42,14,1:34.180,94180
1072,20,43,14,1:34.954,94954
1072,20,44,14,1:41.485,101485
1072,840,1,16,1:46.177,106177
1072,840,2,16,1:39.250,99250
1072,840,3,17,1:39.266,99266
1072,840,4,16,1:35.852,95852
1072,840,5,16,1:36.551,96551
1072,840,6,16,1:35.825,95825
1072,840,7,16,1:35.818,95818
1072,840,8,16,1:35.907,95907
1072,840,9,16,1:42.354,102354
1072,840,10,19,2:27.675,147675
1072,840,11,18,2:22.383,142383
1072,840,12,18,2:44.326,164326
1072,840,13,18,3:24.891,204891
1072,840,14,18,19:45.303,1185303
1072,840,15,14,3:19.187,199187
1072,840,16,14,21:45.112,1305112
1072,840,17,12,2:05.491,125491
1072,840,18,12,1:37.049,97049
1072,840,19,12,1:35.575,95575
1072,840,20,12,1:35.120,95120
1072,840,21,12,1:34.766,94766
1072,840,22,12,1:34.699,94699
1072,840,23,10,1:55.617,115617
1072,840,24,10,1:49.205,109205
1072,840,25,10,1:34.708,94708
1072,840,26,10,1:34.727,94727
1072,840,27,10,1:50.281,110281
1072,840,28,10,1:35.382,95382
1072,840,29,10,2:03.542,123542
1072,840,30,10,2:04.984,124984
1072,840,31,10,2:06.640,126640
1072,840,32,10,1:58.181,118181
1072,840,33,10,1:34.041,94041
1072,840,34,10,1:33.569,93569
1072,840,35,10,1:50.932,110932
1072,840,36,10,1:33.966,93966
1072,840,37,11,1:35.178,95178
1072,840,38,11,1:33.365,93365
1072,840,39,11,1:33.650,93650
1072,840,40,11,1:33.381,93381
1072,840,41,11,1:33.329,93329
1072,840,42,11,1:33.223,93223
1072,840,43,11,1:33.075,93075
1072,840,44,11,1:33.704,93704
1072,840,45,11,1:32.804,92804
1072,840,46,11,1:33.359,93359
1072,840,47,11,1:33.483,93483
1072,840,48,11,1:33.018,93018
1072,840,49,11,1:32.844,92844
1072,840,50,11,1:33.565,93565
1072,847,1,17,1:46.800,106800
1072,847,2,17,1:39.616,99616
1072,847,3,16,1:37.844,97844
1072,847,4,17,1:37.524,97524
1072,847,5,17,1:36.668,96668
1072,847,6,17,1:36.152,96152
1072,847,7,17,1:36.130,96130
1072,847,8,17,1:36.160,96160
1072,847,9,17,1:42.388,102388
1072,847,10,18,2:20.006,140006
1072,847,11,17,2:26.698,146698
1072,847,12,17,2:43.823,163823
1072,847,13,17,3:14.010,194010
1072,847,14,17,19:54.821,1194821
1072,854,1,18,1:47.170,107170
1072,854,2,18,1:40.173,100173
1072,854,3,18,1:37.879,97879
1072,854,4,18,1:37.254,97254
1072,854,5,18,1:36.539,96539
1072,854,6,18,1:36.364,96364
1072,854,7,18,1:36.922,96922
1072,854,8,18,1:36.043,96043
1072,849,1,19,1:47.622,107622
1072,849,2,19,1:40.248,100248
1072,849,3,19,1:37.640,97640
1072,849,4,19,1:37.821,97821
1072,849,5,19,1:37.461,97461
1072,849,6,19,1:36.869,96869
1072,849,7,19,1:36.466,96466
1072,849,8,19,1:36.115,96115
1072,849,9,18,1:43.300,103300
1072,849,10,16,2:06.447,126447
1072,849,11,19,2:38.468,158468
1072,849,12,19,2:44.949,164949
1072,849,13,19,3:25.747,205747
1072,849,14,19,19:46.542,1186542
1072,849,15,15,3:16.490,196490
1072,849,16,15,21:46.135,1306135
1072,849,17,16,2:05.773,125773
1072,849,18,16,1:37.314,97314
1072,849,19,16,1:37.025,97025
1072,849,20,16,1:35.474,95474
1072,849,21,16,1:35.424,95424
1072,849,22,16,1:34.923,94923
1072,849,23,15,1:56.207,116207
1072,849,24,15,1:46.615,106615
1072,849,25,14,1:36.996,96996
1072,849,26,12,1:36.619,96619
1072,849,27,12,1:51.958,111958
1072,849,28,12,1:34.667,94667
1072,849,29,12,2:03.337,123337
1072,849,30,12,2:06.275,126275
1072,849,31,12,2:07.087,127087
1072,849,32,12,1:54.422,114422
1072,849,33,12,1:34.183,94183
1072,849,34,12,1:33.597,93597
1072,849,35,12,1:50.752,110752
1072,849,36,12,1:33.916,93916
1072,849,37,12,1:33.631,93631
1072,849,38,12,1:34.030,94030
1072,849,39,12,1:33.618,93618
1072,849,40,12,1:33.824,93824
1072,849,41,12,1:33.422,93422
1072,849,42,12,1:33.291,93291
1072,849,43,12,1:33.399,93399
1072,849,44,12,1:33.396,93396
1072,849,45,12,1:33.282,93282
1072,849,46,12,1:33.341,93341
1072,849,47,12,1:33.373,93373
1072,849,48,12,1:33.042,93042
1072,849,49,12,1:32.751,92751
1072,849,50,12,1:33.083,93083
1072,853,1,20,1:48.604,108604
1072,853,2,20,1:40.056,100056
1072,853,3,20,1:38.699,98699
1072,853,4,20,1:37.631,97631
1072,853,5,20,1:37.228,97228
1072,853,6,20,1:37.671,97671
1072,853,7,20,1:37.043,97043
1072,853,8,20,1:37.558,97558
1072,853,9,19,1:49.829,109829
1072,853,10,17,2:02.903,122903
1072,853,11,16,2:26.740,146740
1072,853,12,16,2:43.497,163497
1072,853,13,16,3:10.385,190385
1072,853,14,16,19:57.224,1197224
1073,1,1,1,1:31.686,91686
1073,1,2,1,1:28.791,88791
1073,1,3,1,1:28.587,88587
1073,1,4,1,1:28.789,88789
1073,1,5,1,1:28.630,88630
1073,1,6,1,1:28.593,88593
1073,1,7,1,1:28.550,88550
1073,1,8,1,1:28.585,88585
1073,1,9,1,1:28.356,88356
1073,1,10,1,1:28.216,88216
1073,1,11,1,1:28.134,88134
1073,1,12,1,1:28.566,88566
1073,1,13,1,1:28.258,88258
1073,1,14,1,1:30.253,90253
1073,1,15,2,1:48.755,108755
1073,1,16,2,1:27.833,87833
1073,1,17,2,1:27.780,87780
1073,1,18,2,1:27.889,87889
1073,1,19,2,1:28.232,88232
1073,1,20,2,1:33.443,93443
1073,1,21,1,1:30.485,90485
1073,1,22,1,1:28.006,88006
1073,1,23,1,1:27.663,87663
1073,1,24,1,1:27.979,87979
1073,1,25,1,1:27.870,87870
1073,1,26,1,1:28.077,88077
1073,1,27,1,1:27.975,87975
1073,1,28,1,1:28.143,88143
1073,1,29,1,1:27.484,87484
1073,1,30,1,1:27.508,87508
1073,1,31,1,1:27.495,87495
1073,1,32,1,1:27.444,87444
1073,1,33,1,1:27.742,87742
1073,1,34,1,1:27.201,87201
1073,1,35,1,1:27.591,87591
1073,1,36,1,1:41.467,101467
1073,1,37,1,1:56.216,116216
1073,1,38,1,1:30.157,90157
1073,1,39,1,1:26.762,86762
1073,1,40,1,1:27.387,87387
1073,1,41,1,1:26.718,86718
1073,1,42,1,1:26.782,86782
1073,1,43,1,1:26.615,86615
1073,1,44,1,1:27.020,87020
1073,1,45,1,1:26.966,86966
1073,1,46,1,1:27.270,87270
1073,1,47,1,1:27.683,87683
1073,1,48,1,1:27.553,87553
1073,1,49,1,1:26.875,86875
1073,1,50,1,1:26.784,86784
1073,1,51,1,1:26.934,86934
1073,1,52,1,1:26.833,86833
1073,1,53,1,1:38.574,98574
1073,1,54,1,2:22.911,142911
1073,1,55,1,2:32.083,152083
1073,1,56,1,2:25.761,145761
1073,1,57,1,2:28.331,148331
1073,1,58,2,1:29.330,89330
1073,830,1,2,1:32.800,92800
1073,830,2,2,1:29.103,89103
1073,830,3,2,1:28.827,88827
1073,830,4,2,1:29.026,89026
1073,830,5,2,1:28.718,88718
1073,830,6,2,1:28.707,88707
1073,830,7,2,1:28.636,88636
1073,830,8,2,1:28.817,88817
1073,830,9,2,1:28.671,88671
1073,830,10,2,1:28.890,88890
1073,830,11,2,1:29.137,89137
1073,830,12,2,1:29.282,89282
1073,830,13,2,1:31.515,91515
1073,830,14,4,1:47.251,107251
1073,830,15,4,1:28.492,88492
1073,830,16,4,1:29.006,89006
1073,830,17,4,1:29.108,89108
1073,830,18,3,1:28.502,88502
1073,830,19,3,1:28.713,88713
1073,830,20,3,1:28.387,88387
1073,830,21,2,1:28.569,88569
1073,830,22,2,1:28.322,88322
1073,830,23,2,1:28.175,88175
1073,830,24,2,1:28.179,88179
1073,830,25,2,1:28.041,88041
1073,830,26,2,1:28.600,88600
1073,830,27,2,1:28.348,88348
1073,830,28,2,1:27.935,87935
1073,830,29,2,1:27.904,87904
1073,830,30,2,1:27.678,87678
1073,830,31,2,1:27.917,87917
1073,830,32,2,1:27.913,87913
1073,830,33,2,1:27.581,87581
1073,830,34,2,1:27.783,87783
1073,830,35,2,1:27.761,87761
1073,830,36,2,1:43.598,103598
1073,830,37,2,2:08.605,128605
1073,830,38,2,1:26.321,86321
1073,830,39,2,1:26.103,86103
1073,830,40,2,1:26.552,86552
1073,830,41,2,1:26.301,86301
1073,830,42,2,1:26.463,86463
1073,830,43,2,1:26.437,86437
1073,830,44,2,1:26.808,86808
1073,830,45,2,1:26.768,86768
1073,830,46,2,1:27.048,87048
1073,830,47,2,1:26.656,86656
1073,830,48,2,1:26.554,86554
1073,830,49,2,1:26.657,86657
1073,830,50,2,1:26.748,86748
1073,830,51,2,1:27.048,87048
1073,830,52,2,1:27.559,87559
1073,830,53,2,1:42.072,102072
1073,830,54,2,2:15.373,135373
1073,830,55,2,2:30.435,150435
1073,830,56,2,2:26.432,146432
1073,830,57,2,2:21.895,141895
1073,830,58,1,1:26.618,86618
1073,815,1,3,1:33.756,93756
1073,815,2,3,1:29.507,89507
1073,815,3,3,1:29.273,89273
1073,815,4,3,1:28.902,88902
1073,815,5,3,1:29.249,89249
1073,815,6,3,1:29.239,89239
1073,815,7,3,1:29.022,89022
1073,815,8,3,1:28.940,88940
1073,815,9,3,1:29.063,89063
1073,815,10,3,1:28.937,88937
1073,815,11,3,1:28.886,88886
1073,815,12,3,1:29.165,89165
1073,815,13,3,1:29.267,89267
1073,815,14,2,1:29.392,89392
1073,815,15,1,1:29.581,89581
1073,815,16,1,1:29.683,89683
1073,815,17,1,1:29.967,89967
1073,815,18,1,1:30.588,90588
1073,815,19,1,1:31.034,91034
1073,815,20,1,1:34.359,94359
1073,815,21,3,1:36.824,96824
1073,815,22,5,1:48.764,108764
1073,815,23,5,1:28.513,88513
1073,815,24,4,1:28.605,88605
1073,815,25,4,1:27.725,87725
1073,815,26,4,1:28.313,88313
1073,815,27,4,1:28.051,88051
1073,815,28,4,1:27.962,87962
1073,815,29,4,1:27.978,87978
1073,815,30,3,1:28.339,88339
1073,815,31,3,1:27.950,87950
1073,815,32,3,1:27.820,87820
1073,815,33,3,1:27.960,87960
1073,815,34,3,1:27.306,87306
1073,815,35,3,1:27.423,87423
1073,815,36,3,1:52.799,112799
1073,815,37,3,1:59.707,119707
1073,815,38,3,1:26.750,86750
1073,815,39,3,1:26.580,86580
1073,815,40,3,1:26.643,86643
1073,815,41,3,1:26.661,86661
1073,815,42,3,1:27.040,87040
1073,815,43,3,1:26.596,86596
1073,815,44,3,1:26.914,86914
1073,815,45,3,1:28.217,88217
1073,815,46,3,1:27.028,87028
1073,815,47,3,1:26.642,86642
1073,815,48,3,1:26.429,86429
1073,815,49,3,1:26.507,86507
1073,815,50,3,1:26.428,86428
1073,815,51,3,1:26.419,86419
1073,815,52,3,1:26.529,86529
1073,815,53,3,1:47.607,107607
1073,815,54,3,2:06.894,126894
1073,815,55,3,2:16.838,136838
1073,832,1,4,1:34.819,94819
1073,832,2,4,1:30.325,90325
1073,832,3,4,1:30.155,90155
1073,832,4,4,1:30.356,90356
1073,832,5,4,1:30.387,90387
1073,832,6,4,1:30.329,90329
1073,832,7,4,1:30.316,90316
1073,832,8,4,1:30.255,90255
1073,832,9,4,1:30.165,90165
1073,832,10,4,1:30.174,90174
1073,832,11,4,1:29.800,89800
1073,832,12,4,1:29.772,89772
1073,832,13,4,1:29.801,89801
1073,832,14,3,1:29.591,89591
1073,832,15,3,1:29.938,89938
1073,832,16,3,1:29.591,89591
1073,832,17,3,1:29.311,89311
1073,832,18,4,1:30.907,90907
1073,832,19,4,1:32.384,92384
1073,832,20,8,1:50.428,110428
1073,832,21,8,1:29.752,89752
1073,832,22,8,1:29.803,89803
1073,832,23,8,1:29.736,89736
1073,832,24,7,1:29.576,89576
1073,832,25,7,1:29.610,89610
1073,832,26,7,1:29.505,89505
1073,832,27,7,1:29.666,89666
1073,832,28,7,1:29.719,89719
1073,832,29,7,1:29.259,89259
1073,832,30,7,1:29.121,89121
1073,832,31,6,1:29.391,89391
1073,832,32,6,1:29.116,89116
1073,832,33,6,1:29.158,89158
1073,832,34,6,1:28.828,88828
1073,832,35,6,1:33.791,93791
1073,832,36,6,1:55.364,115364
1073,832,37,4,1:41.553,101553
1073,832,38,4,1:28.292,88292
1073,832,39,4,1:28.384,88384
1073,832,40,4,1:28.325,88325
1073,832,41,4,1:28.279,88279
1073,832,42,4,1:28.037,88037
1073,832,43,4,1:28.178,88178
1073,832,44,4,1:27.643,87643
1073,832,45,4,1:27.929,87929
1073,832,46,4,1:27.674,87674
1073,832,47,4,1:27.797,87797
1073,832,48,4,1:27.629,87629
1073,832,49,4,1:27.732,87732
1073,832,50,4,1:27.639,87639
1073,832,51,4,1:27.618,87618
1073,832,52,4,1:29.182,89182
1073,832,53,4,1:56.967,116967
1073,832,54,4,1:58.467,118467
1073,832,55,4,1:47.011,107011
1073,832,56,3,2:19.106,139106
1073,832,57,3,2:19.998,139998
1073,832,58,3,1:28.879,88879
1073,846,1,5,1:35.658,95658
1073,846,2,5,1:30.963,90963
1073,846,3,5,1:30.765,90765
1073,846,4,5,1:30.355,90355
1073,846,5,5,1:30.501,90501
1073,846,6,5,1:30.555,90555
1073,846,7,5,1:30.312,90312
1073,846,8,5,1:30.287,90287
1073,846,9,5,1:30.156,90156
1073,846,10,5,1:30.243,90243
1073,846,11,5,1:30.091,90091
1073,846,12,5,1:30.085,90085
1073,846,13,5,1:30.583,90583
1073,846,14,5,1:30.775,90775
1073,846,15,5,1:30.348,90348
1073,846,16,5,1:30.106,90106
1073,846,17,5,1:32.251,92251
1073,846,18,13,1:50.162,110162
1073,846,19,12,1:30.364,90364
1073,846,20,11,1:29.439,89439
1073,846,21,10,1:29.907,89907
1073,846,22,10,1:29.206,89206
1073,846,23,9,1:29.446,89446
1073,846,24,8,1:29.295,89295
1073,846,25,8,1:29.272,89272
1073,846,26,8,1:29.352,89352
1073,846,27,8,1:29.183,89183
1073,846,28,8,1:29.164,89164
1073,846,29,8,1:29.208,89208
1073,846,30,8,1:29.095,89095
1073,846,31,7,1:29.137,89137
